finca;variedad;lote ;planta;diamF
sta.lu;pri;3;pril3-6;12,4
sta.lu;pri;3;pril3-6;12,7
sta.lu;pri;3;pril3-6;13,7
sta.lu;pri;3;pril3-6;13,25
sta.lu;pri;3;pril3-6;13
sta.lu;pri;3;pril3-6;13,8
sta.lu;pri;3;pril3-6;12
sta.lu;pri;3;pril3-6;12,1
sta.lu;pri;3;pril3-6;12,1
sta.lu;pri;3;pril3-6;12,9
sta.lu;pri;3;pril3-7;15,1
sta.lu;pri;3;pril3-7;13,6
sta.lu;pri;3;pril3-7;13,4
sta.lu;pri;3;pril3-7;14,1
sta.lu;pri;3;pril3-7;13,35
sta.lu;pri;3;pril3-7;13,6
sta.lu;pri;3;pril3-7;14,5
sta.lu;pri;3;pril3-7;12,65
sta.lu;pri;3;pril3-5;13,9
sta.lu;pri;3;pril3-5;17,05
sta.lu;pri;3;pril3-5;16,8
sta.lu;pri;3;pril3-5;13,9
sta.lu;pri;3;pril3-5;16
sta.lu;pri;3;pril3-5;16
sta.lu;pri;3;pril3-5;15
sta.lu;pri;3;pril3-5;19,9
sta.lu;pri;3;pril3-5;15,3
sta.lu;pri;3;pril3-5;15,4
sta.lu;pri;3;pril3-1;12,1
sta.lu;pri;3;pril3-1;13,1
sta.lu;pri;3;pril3-1;13,4
sta.lu;pri;3;pril3-1;11,95
sta.lu;pri;3;pril3-1;12,8
sta.lu;pri;3;pril3-1;13,4
sta.lu;pri;3;pril3-1;13,3
sta.lu;pri;3;pril3-1;12,1
sta.lu;pri;3;pril3-1;13,6
sta.lu;pri;3;pril3-1;12,6
sta.lu;pri;3;pril3-2;14,4
sta.lu;pri;3;pril3-2;14,2
sta.lu;pri;3;pril3-2;14,6
sta.lu;pri;3;pril3-2;14
sta.lu;pri;3;pril3-2;14,75
sta.lu;pri;3;pril3-2;14,7
sta.lu;pri;3;pril3-2;14,9
sta.lu;pri;3;pril3-2;14
sta.lu;pri;3;pril3-2;14,85
sta.lu;pri;3;pril3-2;13,7
sta.lu;pri;3;pril3-3;14,4
sta.lu;pri;3;pril3-3;13,6
sta.lu;pri;3;pril3-3;15,6
sta.lu;pri;3;pril3-3;16
sta.lu;pri;3;pril3-3;16,9
sta.lu;pri;3;pril3-3;12,95
sta.lu;pri;3;pril3-3;17,1
sta.lu;pri;3;pril3-3;16,2
sta.lu;pri;3;pril3-3;13,85
sta.lu;pri;3;pril3-3;14,3
sta.lu;pri;3;pril3-4;15,05
sta.lu;pri;3;pril3-4;15,3
sta.lu;pri;3;pril3-4;14,6
sta.lu;pri;3;pril3-4;15,85
sta.lu;pri;3;pril3-4;14,5
sta.lu;pri;3;pril3-4;15,2
sta.lu;pri;3;pril3-4;14,75
sta.lu;pri;3;pril3-4;14,4
sta.lu;pri;3;pril3-4;14,2
sta.lu;pri;3;pril3-4;14,8
TDB;pri;2;pril2-7;14
TDB;pri;2;pril2-7;15,1
TDB;pri;2;pril2-7;15
TDB;pri;2;pril2-7;16,1
TDB;pri;2;pril2-7;16,9
TDB;pri;2;pril2-7;16
TDB;pri;2;pril2-7;15,25
TDB;pri;2;pril2-7;14,3
TDB;pri;2;pril2-7;13,6
TDB;pri;2;pril2-7;14,65
TDB;pri;2;pril2-7;14,4
TDB;pri;2;pril2-7;13,45
TDB;pri;2;pril2-6;14,7
TDB;pri;2;pril2-6;17,8
TDB;pri;2;pril2-6;15
TDB;pri;2;pril2-6;15,55
TDB;pri;2;pril2-6;13,7
TDB;pri;2;pril2-6;15,3
TDB;pri;2;pril2-6;14,4
TDB;pri;2;pril2-6;13,85
TDB;pri;2;pril2-6;13,8
TDB;pri;2;pril2-6;13,25
TDB;pri;2;pril2-6;12,1
TDB;pri;2;pril2-6;13,1
TDB;pri;2;pril2-6;14,5
TDB;pri;2;pril2-6;13,9
TDB;pri;2;pril2-5;17,6
TDB;pri;2;pril2-5;14,35
TDB;pri;2;pril2-5;17,6
TDB;pri;2;pril2-5;14,13
TDB;pri;2;pril2-5;13,95
TDB;pri;2;pril2-5;15
TDB;pri;2;pril2-5;12,9
TDB;pri;2;pril2-5;13,8
TDB;pri;2;pril2-5;11,95
TDB;pri;2;pril2-5;16,6
TDB;pri;2;pril2-5;13,95
TDB;pri;2;pril2-5;15
TDB;pri;2;pril2-5;12,7
TDB;pri;2;pril2-5;12,45
TDB;pri;2;pril2-5;13,6
TDB;pri;2;pril2-4;17,05
TDB;pri;2;pril2-4;15,65
TDB;pri;2;pril2-4;19,8
TDB;pri;2;pril2-4;16
TDB;pri;2;pril2-4;16,85
TDB;pri;2;pril2-4;15
TDB;pri;2;pril2-4;14,2
TDB;pri;2;pril2-4;13
TDB;pri;2;pril2-4;14,2
TDB;pri;2;pril2-4;15,25
TDB;pri;2;pril2-4;13,14
TDB;pri;2;pril2-4;17
TDB;pri;2;pril2-4;16,2
TDB;pri;2;pril2-3;14,75
TDB;pri;2;pril2-3;18,4
TDB;pri;2;pril2-3;15,95
TDB;pri;2;pril2-3;17
TDB;pri;2;pril2-3;15,55
TDB;pri;2;pril2-3;14,7
TDB;pri;2;pril2-3;15,5
TDB;pri;2;pril2-3;15,8
TDB;pri;2;pril2-3;13,8
TDB;pri;2;pril2-3;14,5
TDB;pri;2;pril2-3;13,6
TDB;pri;2;pril2-3;14,3
TDB;pri;2;pril2-3;13
TDB;pri;2;pril2-2;14,55
TDB;pri;2;pril2-2;16,15
TDB;pri;2;pril2-2;14,9
TDB;pri;2;pril2-2;14,8
TDB;pri;2;pril2-2;14,65
TDB;pri;2;pril2-2;12,7
TDB;pri;2;pril2-2;15
TDB;pri;2;pril2-2;13,05
TDB;pri;2;pril2-2;12,5
TDB;pri;2;pril2-2;14
TDB;pri;2;pril2-2;16
TDB;pri;2;pril2-2;16,6
TDB;pri;2;pril2-2;14,6
TDB;pri;2;pril2-2;13,6
TDB;pri;2;pril2-2;11,9
TDB;pri;2;pril2-2;11,3
TDB;pri;2;pril2-2;11,65
TDB;pri;2;pril2-1;14,05
TDB;pri;2;pril2-1;12,5
TDB;pri;2;pril2-1;16,55
TDB;pri;2;pril2-1;13,6
TDB;pri;2;pril2-1;12,6
TDB;pri;2;pril2-1;15,2
TDB;pri;2;pril2-1;12,2
TDB;pri;2;pril2-1;15,95
TDB;pri;2;pril2-1;13,6
TDB;pri;2;pril2-1;15,5
TDB;pri;2;pril2-1;17,2
TDB;pri;2;pril2-1;13,7
TDB;pri;2;pril2-1;12,6
TDB;pri;3;pril3-7;17,65
TDB;pri;3;pril3-7;15,95
TDB;pri;3;pril3-7;14,15
TDB;pri;3;pril3-7;15,4
TDB;pri;3;pril3-7;13,8
TDB;pri;3;pril3-7;15,8
TDB;pri;3;pril3-7;15,65
TDB;pri;3;pril3-7;16
TDB;pri;3;pril3-7;12,7
TDB;pri;3;pril3-7;12,4
TDB;pri;3;pril3-7;15,05
TDB;pri;3;pril3-7;16,7
TDB;pri;3;pril3-7;12,4
TDB;pri;3;pril3-7;14,4
TDB;pri;3;pril3-7;12,85
TDB;pri;3;pril3-7;13,3
TDB;pri;3;pril3-7;14,7
TDB;pri;3;pril3-7;14,95
TDB;pri;3;pril3-7;13,7
TDB;pri;3;pril3-1;15,2
TDB;pri;3;pril3-1;10,9
TDB;pri;3;pril3-1;12,2
TDB;pri;3;pril3-1;10,4
TDB;pri;3;pril3-1;11,85
TDB;pri;3;pril3-1;13,85
TDB;pri;3;pril3-1;14,15
TDB;pri;3;pril3-1;12,5
TDB;pri;3;pril3-1;13,7
TDB;pri;3;pril3-1;13,8
TDB;pri;3;pril3-1;13,3
TDB;pri;3;pril3-1;15,4
TDB;pri;3;pril3-1;11,65
TDB;pri;3;pril3-1;11,15
TDB;pri;3;pril3-6;17,05
TDB;pri;3;pril3-6;15,2
TDB;pri;3;pril3-6;14,8
TDB;pri;3;pril3-6;15,3
TDB;pri;3;pril3-6;12,6
TDB;pri;3;pril3-6;18,1
TDB;pri;3;pril3-6;15,85
TDB;pri;3;pril3-6;16
TDB;pri;3;pril3-6;13,1
TDB;pri;3;pril3-6;13,6
TDB;pri;3;pril3-6;12,95
TDB;pri;3;pril3-6;12,6
TDB;pri;3;pril3-6;17,1
TDB;pri;3;pril3-6;12
TDB;pri;3;pril3-6;11,8
TDB;pri;3;pril3-6;15,2
TDB;pri;3;pril3-6;14,3
TDB;pri;3;pril3-6;13
TDB;pri;3;pril3-6;16,1
TDB;pri;3;pril3-6;14,95
TDB;pri;3;pril3-6;12,2
TDB;pri;3;pril3-6;13,7
TDB;pri;3;pril3-5;15,55
TDB;pri;3;pril3-5;15,1
TDB;pri;3;pril3-5;15,9
TDB;pri;3;pril3-5;15,3
TDB;pri;3;pril3-5;13
TDB;pri;3;pril3-5;15,3
TDB;pri;3;pril3-5;18,2
TDB;pri;3;pril3-5;16,2
TDB;pri;3;pril3-5;15,3
TDB;pri;3;pril3-5;12
TDB;pri;3;pril3-5;14,2
TDB;pri;3;pril3-5;15,2
TDB;pri;3;pril3-5;14,5
TDB;pri;3;pril3-5;14,8
TDB;pri;3;pril3-5;14,55
TDB;pri;3;pril3-5;13,6
TDB;pri;3;pril3-2;13,1
TDB;pri;3;pril3-2;14,6
TDB;pri;3;pril3-2;15,65
TDB;pri;3;pril3-2;17,15
TDB;pri;3;pril3-2;13,45
TDB;pri;3;pril3-2;13,45
TDB;pri;3;pril3-2;14,85
TDB;pri;3;pril3-2;13,45
TDB;pri;3;pril3-2;12,9
TDB;pri;3;pril3-2;14,8
TDB;pri;3;pril3-2;12,8
TDB;pri;3;pril3-2;15
TDB;pri;3;pril3-2;13,8
TDB;pri;3;pril3-2;14,5
TDB;pri;3;pril3-2;13
TDB;pri;3;pril3-2;12,4
TDB;pri;3;pril3-3;16,5
TDB;pri;3;pril3-3;16,25
TDB;pri;3;pril3-3;16,85
TDB;pri;3;pril3-3;16,45
TDB;pri;3;pril3-3;15,25
TDB;pri;3;pril3-3;15
TDB;pri;3;pril3-3;17,85
TDB;pri;3;pril3-3;15,6
TDB;pri;3;pril3-3;16,2
TDB;pri;3;pril3-3;16,45
TDB;pri;3;pril3-3;14
TDB;pri;3;pril3-3;16,8
TDB;pri;3;pril3-3;15,1
TDB;pri;3;pril3-3;12,4
TDB;pri;3;pril3-3;12,4
TDB;pri;3;pril3-3;14
TDB;pri;3;pril3-4;13,6
TDB;pri;3;pril3-4;15
TDB;pri;3;pril3-4;15,5
TDB;pri;3;pril3-4;16,3
TDB;pri;3;pril3-4;13,1
TDB;pri;3;pril3-4;12,9
TDB;pri;3;pril3-4;13,7
TDB;pri;3;pril3-4;15,4
TDB;pri;3;pril3-4;12,6
TDB;pri;3;pril3-4;12,15
TDB;pri;3;pril3-4;13,75
TDB;pri;3;pril3-4;13,85
TDB;pri;3;pril3-4;16,15
TDB;pri;3;pril3-4;10,7
TDB;pri;3;pril3-4;15,05
TDB;pri;3;pril3-4;14,1
sta.lu;pri;2;pril2-6;13,8
sta.lu;pri;2;pril2-6;14,1
sta.lu;pri;2;pril2-6;12,8
sta.lu;pri;2;pril2-6;14,5
sta.lu;pri;2;pril2-6;15,2
sta.lu;pri;2;pril2-6;15,1
sta.lu;pri;2;pril2-6;15,2
sta.lu;pri;2;pril2-6;14,3
sta.lu;pri;2;pril2-6;14,3
sta.lu;pri;2;pril2-6;13,8
sta.lu;pri;2;pril2-7;13,8
sta.lu;pri;2;pril2-7;13,5
sta.lu;pri;2;pril2-7;16
sta.lu;pri;2;pril2-7;15,2
sta.lu;pri;2;pril2-7;14,6
sta.lu;pri;2;pril2-7;13,1
sta.lu;pri;2;pril2-7;13,8
sta.lu;pri;2;pril2-7;14,3
sta.lu;pri;2;pril2-7;13,4
sta.lu;pri;2;pril2-7;13,2
sta.lu;pri;2;pril2-4;13,3
sta.lu;pri;2;pril2-4;12,6
sta.lu;pri;2;pril2-4;13,3
sta.lu;pri;2;pril2-4;12,2
sta.lu;pri;2;pril2-4;11,8
sta.lu;pri;2;pril2-4;13,2
sta.lu;pri;2;pril2-4;12,9
sta.lu;pri;2;pril2-4;12,6
sta.lu;pri;2;pril2-4;11,5
sta.lu;pri;2;pril2-4;11,5
sta.lu;pri;2;pril2-5;16,1
sta.lu;pri;2;pril2-5;15,1
sta.lu;pri;2;pril2-5;15,6
sta.lu;pri;2;pril2-5;14,5
sta.lu;pri;2;pril2-5;15,5
sta.lu;pri;2;pril2-5;14,1
sta.lu;pri;2;pril2-5;15,5
sta.lu;pri;2;pril2-5;12,3
sta.lu;pri;2;pril2-5;14,16
sta.lu;pri;2;pril2-5;11,8
sta.lu;pri;2;pril2-2;13,1
sta.lu;pri;2;pril2-2;14,5
sta.lu;pri;2;pril2-2;14,2
sta.lu;pri;2;pril2-2;13,2
sta.lu;pri;2;pril2-2;15,6
sta.lu;pri;2;pril2-2;16,4
sta.lu;pri;2;pril2-2;17,1
sta.lu;pri;2;pril2-2;15,9
sta.lu;pri;2;pril2-2;13,5
sta.lu;pri;2;pril2-2;13,9
sta.lu;pri;2;pril2-3;18,5
sta.lu;pri;2;pril2-3;14,7
sta.lu;pri;2;pril2-3;13,6
sta.lu;pri;2;pril2-3;15,3
sta.lu;pri;2;pril2-3;15,9
sta.lu;pri;2;pril2-3;14,3
sta.lu;pri;2;pril2-3;14,8
sta.lu;pri;2;pril2-3;14,7
sta.lu;pri;2;pril2-3;14,7
sta.lu;pri;2;pril2-3;13,2
sta.lu;pri;2;pril2-1;14
sta.lu;pri;2;pril2-1;14,9
sta.lu;pri;2;pril2-1;14
sta.lu;pri;2;pril2-1;14,9
sta.lu;pri;2;pril2-1;14,9
sta.lu;pri;2;pril2-1;15,6
sta.lu;pri;2;pril2-1;16,5
sta.lu;pri;2;pril2-1;14,9
sta.lu;pri;2;pril2-1;15
sta.lu;pri;2;pril2-1;14,8
sta.lu;pri;1;pril1-1;13,3
sta.lu;pri;1;pril1-1;12,3
sta.lu;pri;1;pril1-1;12,2
sta.lu;pri;1;pril1-1;13,2
sta.lu;pri;1;pril1-1;13
sta.lu;pri;1;pril1-1;13,4
sta.lu;pri;1;pril1-1;12,3
sta.lu;pri;1;pril1-1;12,7
sta.lu;pri;1;pril1-1;13,2
sta.lu;pri;1;pril1-1;12,6
sta.lu;pri;1;pril1-2;15,6
sta.lu;pri;1;pril1-2;13,1
sta.lu;pri;1;pril1-2;14,3
sta.lu;pri;1;pril1-2;13,2
sta.lu;pri;1;pril1-2;14,7
sta.lu;pri;1;pril1-2;13,6
sta.lu;pri;1;pril1-2;13,9
sta.lu;pri;1;pril1-2;11,9
sta.lu;pri;1;pril1-2;13,2
sta.lu;pri;1;pril1-2;13,9
sta.lu;pri;1;pril1-3;13,2
sta.lu;pri;1;pril1-3;14,1
sta.lu;pri;1;pril1-3;12,5
sta.lu;pri;1;pril1-3;11,9
sta.lu;pri;1;pril1-3;12,1
sta.lu;pri;1;pril1-3;11,4
sta.lu;pri;1;pril1-3;15
sta.lu;pri;1;pril1-3;12,7
sta.lu;pri;1;pril1-3;12,1
sta.lu;pri;1;pril1-3;12,3
sta.lu;pri;1;pril1-4;14,6
sta.lu;pri;1;pril1-4;13,6
sta.lu;pri;1;pril1-4;12,9
sta.lu;pri;1;pril1-4;10,7
sta.lu;pri;1;pril1-4;11,5
sta.lu;pri;1;pril1-4;11,8
sta.lu;pri;1;pril1-4;12,8
sta.lu;pri;1;pril1-4;11,3
sta.lu;pri;1;pril1-4;11
sta.lu;pri;1;pril1-4;10,7
sta.lu;pri;1;pril1-5;14,9
sta.lu;pri;1;pril1-5;13,9
sta.lu;pri;1;pril1-5;13,6
sta.lu;pri;1;pril1-5;13,1
sta.lu;pri;1;pril1-5;14,3
sta.lu;pri;1;pril1-5;12,9
sta.lu;pri;1;pril1-5;14,4
sta.lu;pri;1;pril1-5;13,6
sta.lu;pri;1;pril1-5;13,1
sta.lu;pri;1;pril1-5;12,1
sta.lu;pri;1;pril1-7;14,3
sta.lu;pri;1;pril1-7;12,7
sta.lu;pri;1;pril1-7;11,7
sta.lu;pri;1;pril1-7;10,8
sta.lu;pri;1;pril1-7;12,5
sta.lu;pri;1;pril1-7;9,8
sta.lu;pri;1;pril1-7;10,2
sta.lu;pri;1;pril1-7;12,7
sta.lu;pri;1;pril1-7;12,9
sta.lu;pri;1;pril1-7;12,2
sta.lu;pri;1;pril1-6;11,5
sta.lu;pri;1;pril1-6;11
sta.lu;pri;1;pril1-6;13,6
sta.lu;pri;1;pril1-6;11,8
sta.lu;pri;1;pril1-6;10,3
sta.lu;pri;1;pril1-6;11,4
sta.lu;pri;1;pril1-6;14,1
sta.lu;pri;1;pril1-6;12,1
sta.lu;pri;1;pril1-6;11,9
sta.lu;pri;1;pril1-6;10,9
citro;pri;3;pril3-1;14,65
citro;pri;3;pril3-1;16,65
citro;pri;3;pril3-1;12,95
citro;pri;3;pril3-1;14,05
citro;pri;3;pril3-1;13,2
citro;pri;3;pril3-1;16,35
citro;pri;3;pril3-1;14,6
citro;pri;3;pril3-1;14,2
citro;pri;3;pril3-1;14,35
citro;pri;3;pril3-1;12,75
citro;pri;3;pril3-3;17,5
citro;pri;3;pril3-3;16
citro;pri;3;pril3-3;16,3
citro;pri;3;pril3-3;15
citro;pri;3;pril3-3;17,2
citro;pri;3;pril3-3;16,2
citro;pri;3;pril3-3;15,8
citro;pri;3;pril3-3;14,75
citro;pri;3;pril3-3;15,4
citro;pri;3;pril3-3;15,65
citro;pri;3;pril3-2;15,95
citro;pri;3;pril3-2;17
citro;pri;3;pril3-2;17,14
citro;pri;3;pril3-2;16,05
citro;pri;3;pril3-2;17,8
citro;pri;3;pril3-2;15,35
citro;pri;3;pril3-2;15,6
citro;pri;3;pril3-2;16,7
citro;pri;3;pril3-2;16,5
citro;pri;3;pril3-2;13,45
citro;pri;3;pril3-5;16
citro;pri;3;pril3-5;13,4
citro;pri;3;pril3-5;16,8
citro;pri;3;pril3-5;16,9
citro;pri;3;pril3-5;15
citro;pri;3;pril3-5;14,6
citro;pri;3;pril3-5;15,4
citro;pri;3;pril3-5;14,6
citro;pri;3;pril3-5;15,9
citro;pri;3;pril3-5;14,2
citro;pri;3;pril3-4;12,7
citro;pri;3;pril3-4;14,3
citro;pri;3;pril3-4;15,5
citro;pri;3;pril3-4;15
citro;pri;3;pril3-4;13,75
citro;pri;3;pril3-4;14,05
citro;pri;3;pril3-4;15,55
citro;pri;3;pril3-4;14,6
citro;pri;3;pril3-4;14,3
citro;pri;3;pril3-4;13,95
citro;pri;3;pril3-7;15,8
citro;pri;3;pril3-7;14,45
citro;pri;3;pril3-7;14,8
citro;pri;3;pril3-7;15,7
citro;pri;3;pril3-7;13,25
citro;pri;3;pril3-7;13,85
citro;pri;3;pril3-7;15,35
citro;pri;3;pril3-7;13,1
citro;pri;3;pril3-7;14
citro;pri;3;pril3-7;13,55
citro;pri;3;pril3-6;15
citro;pri;3;pril3-6;15,15
citro;pri;3;pril3-6;14,05
citro;pri;3;pril3-6;14,95
citro;pri;3;pril3-6;15,45
citro;pri;3;pril3-6;15,5
citro;pri;3;pril3-6;14,55
citro;pri;3;pril3-6;12,95
citro;pri;3;pril3-6;12,25
citro;pri;4;pril4-2;14,75
citro;pri;4;pril4-2;16,2
citro;pri;4;pril4-2;14,5
citro;pri;4;pril4-2;15,2
citro;pri;4;pril4-2;17,5
citro;pri;4;pril4-2;16,3
citro;pri;4;pril4-2;14,85
citro;pri;4;pril4-2;15,2
citro;pri;4;pril4-2;16,7
citro;pri;4;pril4-2;14,3
citro;pri;4;pril4-1;18,2
citro;pri;4;pril4-1;14,4
citro;pri;4;pril4-1;14,7
citro;pri;4;pril4-1;17,15
citro;pri;4;pril4-1;14,15
citro;pri;4;pril4-1;15,1
citro;pri;4;pril4-1;15,6
citro;pri;4;pril4-1;14,1
citro;pri;4;pril4-1;16,5
citro;pri;4;pril4-1;13,35
citro;pri;4;pril4-4;14,85
citro;pri;4;pril4-4;17,8
citro;pri;4;pril4-4;17
citro;pri;4;pril4-4;17,9
citro;pri;4;pril4-4;16,1
citro;pri;4;pril4-4;17,45
citro;pri;4;pril4-4;15
citro;pri;4;pril4-4;16,6
citro;pri;4;pril4-4;13,1
citro;pri;4;pril4-4;15,6
citro;pri;4;pril4-3;18,9
citro;pri;4;pril4-3;18,9
citro;pri;4;pril4-3;16
citro;pri;4;pril4-3;14,9
citro;pri;4;pril4-3;15,1
citro;pri;4;pril4-3;15,5
citro;pri;4;pril4-3;15,85
citro;pri;4;pril4-3;17,2
citro;pri;4;pril4-3;15,8
citro;pri;4;pril4-3;15,85
citro;pri;4;pril4-6;16,8
citro;pri;4;pril4-6;16,4
citro;pri;4;pril4-6;15,95
citro;pri;4;pril4-6;17,6
citro;pri;4;pril4-6;15,6
citro;pri;4;pril4-6;14,5
citro;pri;4;pril4-6;16,9
citro;pri;4;pril4-6;14,4
citro;pri;4;pril4-6;14,3
citro;pri;4;pril4-6;14,1
citro;pri;4;pril4-7;16,9
citro;pri;4;pril4-7;15,7
citro;pri;4;pril4-7;16,9
citro;pri;4;pril4-7;17
citro;pri;4;pril4-7;15,9
citro;pri;4;pril4-7;14,5
citro;pri;4;pril4-7;16,25
citro;pri;4;pril4-7;15,4
citro;pri;4;pril4-7;16,05
citro;pri;4;pril4-7;14,5
citro;pri;4;pril4-5;19,45
citro;pri;4;pril4-5;16,75
citro;pri;4;pril4-5;17,9
citro;pri;4;pril4-5;16,75
citro;pri;4;pril4-5;14,2
citro;pri;4;pril4-5;15,15
citro;pri;4;pril4-5;18,4
citro;pri;4;pril4-5;18,75
citro;pri;4;pril4-5;14,3
citro;pri;4;pril4-5;16,75
TDA;pri;1;pril1-6;12,1
TDA;pri;1;pril1-6;12,55
TDA;pri;1;pril1-6;12,75
TDA;pri;1;pril1-6;11,95
TDA;pri;1;pril1-6;13
TDA;pri;1;pril1-6;12,5
TDA;pri;1;pril1-6;11,45
TDA;pri;1;pril1-6;12,1
TDA;pri;1;pril1-6;13,05
TDA;pri;1;pril1-6;12,2
TDA;pri;1;pril1-6;12,35
TDA;pri;1;pril1-6;12,5
TDA;pri;1;pril1-6;13
TDA;pri;1;pril1-6;12,45
TDA;pri;1;pril1-6;14,05
TDA;pri;1;pril1-2;12,85
TDA;pri;1;pril1-2;13,75
TDA;pri;1;pril1-2;15,45
TDA;pri;1;pril1-2;13,9
TDA;pri;1;pril1-2;15,25
TDA;pri;1;pril1-2;13,85
TDA;pri;1;pril1-2;16,95
TDA;pri;1;pril1-2;12,4
TDA;pri;1;pril1-2;16
TDA;pri;1;pril1-2;16,4
TDA;pri;1;pril1-2;13,25
TDA;pri;1;pril1-2;14
TDA;pri;1;pril1-2;16,3
TDA;pri;1;pril1-2;13,25
TDA;pri;1;pril1-3;14,85
TDA;pri;1;pril1-3;16,2
TDA;pri;1;pril1-3;13
TDA;pri;1;pril1-3;14,6
TDA;pri;1;pril1-3;14,2
TDA;pri;1;pril1-3;14
TDA;pri;1;pril1-3;15,75
TDA;pri;1;pril1-3;11,45
TDA;pri;1;pril1-3;13,85
TDA;pri;1;pril1-3;15,5
TDA;pri;1;pril1-3;15,35
TDA;pri;1;pril1-3;13,2
TDA;pri;1;pril1-3;13,5
TDA;pri;1;pril1-3;14,6
TDA;pri;1;pril1-3;14,4
TDA;pri;1;pril1-3;12,35
TDA;pri;1;pril1-3;12,6
TDA;pri;1;pril1-1;14,95
TDA;pri;1;pril1-1;13,65
TDA;pri;1;pril1-1;14,2
TDA;pri;1;pril1-1;12,65
TDA;pri;1;pril1-1;14,35
TDA;pri;1;pril1-1;12,85
TDA;pri;1;pril1-1;14,4
TDA;pri;1;pril1-1;14,55
TDA;pri;1;pril1-1;14,45
TDA;pri;1;pril1-1;12,9
TDA;pri;1;pril1-1;13,85
TDA;pri;1;pril1-1;14,15
TDA;pri;1;pril1-1;14,75
TDA;pri;1;pril1-1;14,15
TDA;pri;1;pril1-1;13,8
TDA;pri;1;pril1-1;12,65
TDA;pri;1;pril1-1;12,75
TDA;pri;1;pril1-1;14,15
TDA;pri;1;pril1-1;13,6
TDA;pri;1;pril1-1;13,85
TDA;pri;1;pril1-1;11,3
TDA;pri;1;pril1-1;12,8
TDA;pri;1;pril1-1;13,05
TDA;pri;1;pril1-1;11,8
TDA;pri;1;pril1-1;11,7
TDA;pri;1;pril1-1;12,1
TDA;pri;1;pril1-5;16,05
TDA;pri;1;pril1-5;13,35
TDA;pri;1;pril1-5;15,75
TDA;pri;1;pril1-5;15
TDA;pri;1;pril1-5;14,2
TDA;pri;1;pril1-5;13,25
TDA;pri;1;pril1-5;16,2
TDA;pri;1;pril1-5;13,65
TDA;pri;1;pril1-5;16
TDA;pri;1;pril1-5;13,85
TDA;pri;1;pril1-5;15,05
TDA;pri;1;pril1-5;12,95
TDA;pri;1;pril1-5;11,5
TDA;pri;1;pril1-5;15
TDA;pri;1;pril1-5;13,7
TDA;pri;1;pril1-5;10,65
TDA;pri;1;pril1-5;13,5
TDA;pri;1;pril1-5;15,2
TDA;pri;1;pril1-5;13,6
TDA;pri;1;pril1-5;15,1
TDA;pri;1;pril1-5;13,05
TDA;pri;1;pril1-5;11,6
TDA;pri;1;pril1-4;13,3
TDA;pri;1;pril1-4;13,35
TDA;pri;1;pril1-4;14,2
TDA;pri;1;pril1-4;14,25
TDA;pri;1;pril1-4;14,1
TDA;pri;1;pril1-4;13,2
TDA;pri;1;pril1-4;12,6
TDA;pri;1;pril1-4;13,5
TDA;pri;1;pril1-4;12,45
TDA;pri;1;pril1-4;14,2
TDA;pri;1;pril1-4;13,3
TDA;pri;1;pril1-4;14,45
TDA;pri;1;pril1-4;14,25
TDA;pri;1;pril1-4;12,85
TDA;pri;1;pril1-4;13,6
