finca;variedad;lote;planta;diamF
sta.lu;pri;l3;pril3-6;12,4
sta.lu;pri;l3;pril3-6;12,7
sta.lu;pri;l3;pril3-6;13,7
sta.lu;pri;l3;pril3-6;13,25
sta.lu;pri;l3;pril3-6;13
sta.lu;pri;l3;pril3-6;13,8
sta.lu;pri;l3;pril3-6;12
sta.lu;pri;l3;pril3-6;12,1
sta.lu;pri;l3;pril3-6;12,1
sta.lu;pri;l3;pril3-6;12,9
sta.lu;pri;l3;pril3-7;15,1
sta.lu;pri;l3;pril3-7;13,6
sta.lu;pri;l3;pril3-7;13,4
sta.lu;pri;l3;pril3-7;14,1
sta.lu;pri;l3;pril3-7;13,35
sta.lu;pri;l3;pril3-7;13,6
sta.lu;pri;l3;pril3-7;14,5
sta.lu;pri;l3;pril3-7;12,65
sta.lu;pri;l3;pril3-5;13,9
sta.lu;pri;l3;pril3-5;17,05
sta.lu;pri;l3;pril3-5;16,8
sta.lu;pri;l3;pril3-5;13,9
sta.lu;pri;l3;pril3-5;16
sta.lu;pri;l3;pril3-5;16
sta.lu;pri;l3;pril3-5;15
sta.lu;pri;l3;pril3-5;19,9
sta.lu;pri;l3;pril3-5;15,3
sta.lu;pri;l3;pril3-5;15,4
sta.lu;pri;l3;pril3-1;12,1
sta.lu;pri;l3;pril3-1;13,1
sta.lu;pri;l3;pril3-1;13,4
sta.lu;pri;l3;pril3-1;11,95
sta.lu;pri;l3;pril3-1;12,8
sta.lu;pri;l3;pril3-1;13,4
sta.lu;pri;l3;pril3-1;13,3
sta.lu;pri;l3;pril3-1;12,1
sta.lu;pri;l3;pril3-1;13,6
sta.lu;pri;l3;pril3-1;12,6
sta.lu;pri;l3;pril3-2;14,4
sta.lu;pri;l3;pril3-2;14,2
sta.lu;pri;l3;pril3-2;14,6
sta.lu;pri;l3;pril3-2;14
sta.lu;pri;l3;pril3-2;14,75
sta.lu;pri;l3;pril3-2;14,7
sta.lu;pri;l3;pril3-2;14,9
sta.lu;pri;l3;pril3-2;14
sta.lu;pri;l3;pril3-2;14,85
sta.lu;pri;l3;pril3-2;13,7
sta.lu;pri;l3;pril3-3;14,4
sta.lu;pri;l3;pril3-3;13,6
sta.lu;pri;l3;pril3-3;15,6
sta.lu;pri;l3;pril3-3;16
sta.lu;pri;l3;pril3-3;16,9
sta.lu;pri;l3;pril3-3;12,95
sta.lu;pri;l3;pril3-3;17,1
sta.lu;pri;l3;pril3-3;16,2
sta.lu;pri;l3;pril3-3;13,85
sta.lu;pri;l3;pril3-3;14,3
sta.lu;pri;l3;pril3-4;15,05
sta.lu;pri;l3;pril3-4;15,3
sta.lu;pri;l3;pril3-4;14,6
sta.lu;pri;l3;pril3-4;15,85
sta.lu;pri;l3;pril3-4;14,5
sta.lu;pri;l3;pril3-4;15,2
sta.lu;pri;l3;pril3-4;14,75
sta.lu;pri;l3;pril3-4;14,4
sta.lu;pri;l3;pril3-4;14,2
sta.lu;pri;l3;pril3-4;14,8
tdb;pri;l2;pril2-7;14
tdb;pri;l2;pril2-7;15,1
tdb;pri;l2;pril2-7;15
tdb;pri;l2;pril2-7;16,1
tdb;pri;l2;pril2-7;16,9
tdb;pri;l2;pril2-7;16
tdb;pri;l2;pril2-7;15,25
tdb;pri;l2;pril2-7;14,3
tdb;pri;l2;pril2-7;13,6
tdb;pri;l2;pril2-7;14,65
tdb;pri;l2;pril2-7;14,4
tdb;pri;l2;pril2-7;13,45
tdb;pri;l2;pril2-6;14,7
tdb;pri;l2;pril2-6;17,8
tdb;pri;l2;pril2-6;15
tdb;pri;l2;pril2-6;15,55
tdb;pri;l2;pril2-6;13,7
tdb;pri;l2;pril2-6;15,3
tdb;pri;l2;pril2-6;14,4
tdb;pri;l2;pril2-6;13,85
tdb;pri;l2;pril2-6;13,8
tdb;pri;l2;pril2-6;13,25
tdb;pri;l2;pril2-6;12,1
tdb;pri;l2;pril2-6;13,1
tdb;pri;l2;pril2-6;14,5
tdb;pri;l2;pril2-6;13,9
tdb;pri;l2;pril2-5;17,6
tdb;pri;l2;pril2-5;14,35
tdb;pri;l2;pril2-5;17,6
tdb;pri;l2;pril2-5;14,13
tdb;pri;l2;pril2-5;13,95
tdb;pri;l2;pril2-5;15
tdb;pri;l2;pril2-5;12,9
tdb;pri;l2;pril2-5;13,8
tdb;pri;l2;pril2-5;11,95
tdb;pri;l2;pril2-5;16,6
tdb;pri;l2;pril2-5;13,95
tdb;pri;l2;pril2-5;15
tdb;pri;l2;pril2-5;12,7
tdb;pri;l2;pril2-5;12,45
tdb;pri;l2;pril2-5;13,6
tdb;pri;l2;pril2-4;17,05
tdb;pri;l2;pril2-4;15,65
tdb;pri;l2;pril2-4;19,8
tdb;pri;l2;pril2-4;16
tdb;pri;l2;pril2-4;16,85
tdb;pri;l2;pril2-4;15
tdb;pri;l2;pril2-4;14,2
tdb;pri;l2;pril2-4;13
tdb;pri;l2;pril2-4;14,2
tdb;pri;l2;pril2-4;15,25
tdb;pri;l2;pril2-4;13,14
tdb;pri;l2;pril2-4;17
tdb;pri;l2;pril2-4;16,2
tdb;pri;l2;pril2-3;14,75
tdb;pri;l2;pril2-3;18,4
tdb;pri;l2;pril2-3;15,95
tdb;pri;l2;pril2-3;17
tdb;pri;l2;pril2-3;15,55
tdb;pri;l2;pril2-3;14,7
tdb;pri;l2;pril2-3;15,5
tdb;pri;l2;pril2-3;15,8
tdb;pri;l2;pril2-3;13,8
tdb;pri;l2;pril2-3;14,5
tdb;pri;l2;pril2-3;13,6
tdb;pri;l2;pril2-3;14,3
tdb;pri;l2;pril2-3;13
tdb;pri;l2;pril2-2;14,55
tdb;pri;l2;pril2-2;16,15
tdb;pri;l2;pril2-2;14,9
tdb;pri;l2;pril2-2;14,8
tdb;pri;l2;pril2-2;14,65
tdb;pri;l2;pril2-2;12,7
tdb;pri;l2;pril2-2;15
tdb;pri;l2;pril2-2;13,05
tdb;pri;l2;pril2-2;12,5
tdb;pri;l2;pril2-2;14
tdb;pri;l2;pril2-2;16
tdb;pri;l2;pril2-2;16,6
tdb;pri;l2;pril2-2;14,6
tdb;pri;l2;pril2-2;13,6
tdb;pri;l2;pril2-2;11,9
tdb;pri;l2;pril2-2;11,3
tdb;pri;l2;pril2-2;11,65
tdb;pri;l2;pril2-1;14,05
tdb;pri;l2;pril2-1;12,5
tdb;pri;l2;pril2-1;16,55
tdb;pri;l2;pril2-1;13,6
tdb;pri;l2;pril2-1;12,6
tdb;pri;l2;pril2-1;15,2
tdb;pri;l2;pril2-1;12,2
tdb;pri;l2;pril2-1;15,95
tdb;pri;l2;pril2-1;13,6
tdb;pri;l2;pril2-1;15,5
tdb;pri;l2;pril2-1;17,2
tdb;pri;l2;pril2-1;13,7
tdb;pri;l2;pril2-1;12,6
tdb;pri;l3;pril3-7;17,65
tdb;pri;l3;pril3-7;15,95
tdb;pri;l3;pril3-7;14,15
tdb;pri;l3;pril3-7;15,4
tdb;pri;l3;pril3-7;13,8
tdb;pri;l3;pril3-7;15,8
tdb;pri;l3;pril3-7;15,65
tdb;pri;l3;pril3-7;16
tdb;pri;l3;pril3-7;12,7
tdb;pri;l3;pril3-7;12,4
tdb;pri;l3;pril3-7;15,05
tdb;pri;l3;pril3-7;16,7
tdb;pri;l3;pril3-7;12,4
tdb;pri;l3;pril3-7;14,4
tdb;pri;l3;pril3-7;12,85
tdb;pri;l3;pril3-7;13,3
tdb;pri;l3;pril3-7;14,7
tdb;pri;l3;pril3-7;14,95
tdb;pri;l3;pril3-7;13,7
tdb;pri;l3;pril3-1;15,2
tdb;pri;l3;pril3-1;10,9
tdb;pri;l3;pril3-1;12,2
tdb;pri;l3;pril3-1;10,4
tdb;pri;l3;pril3-1;11,85
tdb;pri;l3;pril3-1;13,85
tdb;pri;l3;pril3-1;14,15
tdb;pri;l3;pril3-1;12,5
tdb;pri;l3;pril3-1;13,7
tdb;pri;l3;pril3-1;13,8
tdb;pri;l3;pril3-1;13,3
tdb;pri;l3;pril3-1;15,4
tdb;pri;l3;pril3-1;11,65
tdb;pri;l3;pril3-1;11,15
tdb;pri;l3;pril3-6;17,05
tdb;pri;l3;pril3-6;15,2
tdb;pri;l3;pril3-6;14,8
tdb;pri;l3;pril3-6;15,3
tdb;pri;l3;pril3-6;12,6
tdb;pri;l3;pril3-6;18,1
tdb;pri;l3;pril3-6;15,85
tdb;pri;l3;pril3-6;16
tdb;pri;l3;pril3-6;13,1
tdb;pri;l3;pril3-6;13,6
tdb;pri;l3;pril3-6;12,95
tdb;pri;l3;pril3-6;12,6
tdb;pri;l3;pril3-6;17,1
tdb;pri;l3;pril3-6;12
tdb;pri;l3;pril3-6;11,8
tdb;pri;l3;pril3-6;15,2
tdb;pri;l3;pril3-6;14,3
tdb;pri;l3;pril3-6;13
tdb;pri;l3;pril3-6;16,1
tdb;pri;l3;pril3-6;14,95
tdb;pri;l3;pril3-6;12,2
tdb;pri;l3;pril3-6;13,7
tdb;pri;l3;pril3-5;15,55
tdb;pri;l3;pril3-5;15,1
tdb;pri;l3;pril3-5;15,9
tdb;pri;l3;pril3-5;15,3
tdb;pri;l3;pril3-5;13
tdb;pri;l3;pril3-5;15,3
tdb;pri;l3;pril3-5;18,2
tdb;pri;l3;pril3-5;16,2
tdb;pri;l3;pril3-5;15,3
tdb;pri;l3;pril3-5;12
tdb;pri;l3;pril3-5;14,2
tdb;pri;l3;pril3-5;15,2
tdb;pri;l3;pril3-5;14,5
tdb;pri;l3;pril3-5;14,8
tdb;pri;l3;pril3-5;14,55
tdb;pri;l3;pril3-5;13,6
tdb;pri;l3;pril3-2;13,1
tdb;pri;l3;pril3-2;14,6
tdb;pri;l3;pril3-2;15,65
tdb;pri;l3;pril3-2;17,15
tdb;pri;l3;pril3-2;13,45
tdb;pri;l3;pril3-2;13,45
tdb;pri;l3;pril3-2;14,85
tdb;pri;l3;pril3-2;13,45
tdb;pri;l3;pril3-2;12,9
tdb;pri;l3;pril3-2;14,8
tdb;pri;l3;pril3-2;12,8
tdb;pri;l3;pril3-2;15
tdb;pri;l3;pril3-2;13,8
tdb;pri;l3;pril3-2;14,5
tdb;pri;l3;pril3-2;13
tdb;pri;l3;pril3-2;12,4
tdb;pri;l3;pril3-3;16,5
tdb;pri;l3;pril3-3;16,25
tdb;pri;l3;pril3-3;16,85
tdb;pri;l3;pril3-3;16,45
tdb;pri;l3;pril3-3;15,25
tdb;pri;l3;pril3-3;15
tdb;pri;l3;pril3-3;17,85
tdb;pri;l3;pril3-3;15,6
tdb;pri;l3;pril3-3;16,2
tdb;pri;l3;pril3-3;16,45
tdb;pri;l3;pril3-3;14
tdb;pri;l3;pril3-3;16,8
tdb;pri;l3;pril3-3;15,1
tdb;pri;l3;pril3-3;12,4
tdb;pri;l3;pril3-3;12,4
tdb;pri;l3;pril3-3;14
tdb;pri;l3;pril3-4;13,6
tdb;pri;l3;pril3-4;15
tdb;pri;l3;pril3-4;15,5
tdb;pri;l3;pril3-4;16,3
tdb;pri;l3;pril3-4;13,1
tdb;pri;l3;pril3-4;12,9
tdb;pri;l3;pril3-4;13,7
tdb;pri;l3;pril3-4;15,4
tdb;pri;l3;pril3-4;12,6
tdb;pri;l3;pril3-4;12,15
tdb;pri;l3;pril3-4;13,75
tdb;pri;l3;pril3-4;13,85
tdb;pri;l3;pril3-4;16,15
tdb;pri;l3;pril3-4;10,7
tdb;pri;l3;pril3-4;15,05
tdb;pri;l3;pril3-4;14,1
sta.lu;pri;l2;pril2-6;13,8
sta.lu;pri;l2;pril2-6;14,1
sta.lu;pri;l2;pril2-6;12,8
sta.lu;pri;l2;pril2-6;14,5
sta.lu;pri;l2;pril2-6;15,2
sta.lu;pri;l2;pril2-6;15,1
sta.lu;pri;l2;pril2-6;15,2
sta.lu;pri;l2;pril2-6;14,3
sta.lu;pri;l2;pril2-6;14,3
sta.lu;pri;l2;pril2-6;13,8
sta.lu;pri;l2;pril2-7;13,8
sta.lu;pri;l2;pril2-7;13,5
sta.lu;pri;l2;pril2-7;16
sta.lu;pri;l2;pril2-7;15,2
sta.lu;pri;l2;pril2-7;14,6
sta.lu;pri;l2;pril2-7;13,1
sta.lu;pri;l2;pril2-7;13,8
sta.lu;pri;l2;pril2-7;14,3
sta.lu;pri;l2;pril2-7;13,4
sta.lu;pri;l2;pril2-7;13,2
sta.lu;pri;l2;pril2-4;13,3
sta.lu;pri;l2;pril2-4;12,6
sta.lu;pri;l2;pril2-4;13,3
sta.lu;pri;l2;pril2-4;12,2
sta.lu;pri;l2;pril2-4;11,8
sta.lu;pri;l2;pril2-4;13,2
sta.lu;pri;l2;pril2-4;12,9
sta.lu;pri;l2;pril2-4;12,6
sta.lu;pri;l2;pril2-4;11,5
sta.lu;pri;l2;pril2-4;11,5
sta.lu;pri;l2;pril2-5;16,1
sta.lu;pri;l2;pril2-5;15,1
sta.lu;pri;l2;pril2-5;15,6
sta.lu;pri;l2;pril2-5;14,5
sta.lu;pri;l2;pril2-5;15,5
sta.lu;pri;l2;pril2-5;14,1
sta.lu;pri;l2;pril2-5;15,5
sta.lu;pri;l2;pril2-5;12,3
sta.lu;pri;l2;pril2-5;14,16
sta.lu;pri;l2;pril2-5;11,8
sta.lu;pri;l2;pril2-2;13,1
sta.lu;pri;l2;pril2-2;14,5
sta.lu;pri;l2;pril2-2;14,2
sta.lu;pri;l2;pril2-2;13,2
sta.lu;pri;l2;pril2-2;15,6
sta.lu;pri;l2;pril2-2;16,4
sta.lu;pri;l2;pril2-2;17,1
sta.lu;pri;l2;pril2-2;15,9
sta.lu;pri;l2;pril2-2;13,5
sta.lu;pri;l2;pril2-2;13,9
sta.lu;pri;l2;pril2-3;18,5
sta.lu;pri;l2;pril2-3;14,7
sta.lu;pri;l2;pril2-3;13,6
sta.lu;pri;l2;pril2-3;15,3
sta.lu;pri;l2;pril2-3;15,9
sta.lu;pri;l2;pril2-3;14,3
sta.lu;pri;l2;pril2-3;14,8
sta.lu;pri;l2;pril2-3;14,7
sta.lu;pri;l2;pril2-3;14,7
sta.lu;pri;l2;pril2-3;13,2
sta.lu;pri;l2;pril2-1;14
sta.lu;pri;l2;pril2-1;14,9
sta.lu;pri;l2;pril2-1;14
sta.lu;pri;l2;pril2-1;14,9
sta.lu;pri;l2;pril2-1;14,9
sta.lu;pri;l2;pril2-1;15,6
sta.lu;pri;l2;pril2-1;16,5
sta.lu;pri;l2;pril2-1;14,9
sta.lu;pri;l2;pril2-1;15
sta.lu;pri;l2;pril2-1;14,8
sta.lu;pri;l1;pril1-1;13,3
sta.lu;pri;l1;pril1-1;12,3
sta.lu;pri;l1;pril1-1;12,2
sta.lu;pri;l1;pril1-1;13,2
sta.lu;pri;l1;pril1-1;13
sta.lu;pri;l1;pril1-1;13,4
sta.lu;pri;l1;pril1-1;12,3
sta.lu;pri;l1;pril1-1;12,7
sta.lu;pri;l1;pril1-1;13,2
sta.lu;pri;l1;pril1-1;12,6
sta.lu;pri;l1;pril1-2;15,6
sta.lu;pri;l1;pril1-2;13,1
sta.lu;pri;l1;pril1-2;14,3
sta.lu;pri;l1;pril1-2;13,2
sta.lu;pri;l1;pril1-2;14,7
sta.lu;pri;l1;pril1-2;13,6
sta.lu;pri;l1;pril1-2;13,9
sta.lu;pri;l1;pril1-2;11,9
sta.lu;pri;l1;pril1-2;13,2
sta.lu;pri;l1;pril1-2;13,9
sta.lu;pri;l1;pril1-3;13,2
sta.lu;pri;l1;pril1-3;14,1
sta.lu;pri;l1;pril1-3;12,5
sta.lu;pri;l1;pril1-3;11,9
sta.lu;pri;l1;pril1-3;12,1
sta.lu;pri;l1;pril1-3;11,4
sta.lu;pri;l1;pril1-3;15
sta.lu;pri;l1;pril1-3;12,7
sta.lu;pri;l1;pril1-3;12,1
sta.lu;pri;l1;pril1-3;12,3
sta.lu;pri;l1;pril1-4;14,6
sta.lu;pri;l1;pril1-4;13,6
sta.lu;pri;l1;pril1-4;12,9
sta.lu;pri;l1;pril1-4;10,7
sta.lu;pri;l1;pril1-4;11,5
sta.lu;pri;l1;pril1-4;11,8
sta.lu;pri;l1;pril1-4;12,8
sta.lu;pri;l1;pril1-4;11,3
sta.lu;pri;l1;pril1-4;11
sta.lu;pri;l1;pril1-4;10,7
sta.lu;pri;l1;pril1-5;14,9
sta.lu;pri;l1;pril1-5;13,9
sta.lu;pri;l1;pril1-5;13,6
sta.lu;pri;l1;pril1-5;13,1
sta.lu;pri;l1;pril1-5;14,3
sta.lu;pri;l1;pril1-5;12,9
sta.lu;pri;l1;pril1-5;14,4
sta.lu;pri;l1;pril1-5;13,6
sta.lu;pri;l1;pril1-5;13,1
sta.lu;pri;l1;pril1-5;12,1
sta.lu;pri;l1;pril1-7;14,3
sta.lu;pri;l1;pril1-7;12,7
sta.lu;pri;l1;pril1-7;11,7
sta.lu;pri;l1;pril1-7;10,8
sta.lu;pri;l1;pril1-7;12,5
sta.lu;pri;l1;pril1-7;9,8
sta.lu;pri;l1;pril1-7;10,2
sta.lu;pri;l1;pril1-7;12,7
sta.lu;pri;l1;pril1-7;12,9
sta.lu;pri;l1;pril1-7;12,2
sta.lu;pri;l1;pril1-6;11,5
sta.lu;pri;l1;pril1-6;11
sta.lu;pri;l1;pril1-6;13,6
sta.lu;pri;l1;pril1-6;11,8
sta.lu;pri;l1;pril1-6;10,3
sta.lu;pri;l1;pril1-6;11,4
sta.lu;pri;l1;pril1-6;14,1
sta.lu;pri;l1;pril1-6;12,1
sta.lu;pri;l1;pril1-6;11,9
sta.lu;pri;l1;pril1-6;10,9
citro;pri;l3;pril3-1;14,65
citro;pri;l3;pril3-1;16,65
citro;pri;l3;pril3-1;12,95
citro;pri;l3;pril3-1;14,05
citro;pri;l3;pril3-1;13,2
citro;pri;l3;pril3-1;16,35
citro;pri;l3;pril3-1;14,6
citro;pri;l3;pril3-1;14,2
citro;pri;l3;pril3-1;14,35
citro;pri;l3;pril3-1;12,75
citro;pri;l3;pril3-3;17,5
citro;pri;l3;pril3-3;16
citro;pri;l3;pril3-3;16,3
citro;pri;l3;pril3-3;15
citro;pri;l3;pril3-3;17,2
citro;pri;l3;pril3-3;16,2
citro;pri;l3;pril3-3;15,8
citro;pri;l3;pril3-3;14,75
citro;pri;l3;pril3-3;15,4
citro;pri;l3;pril3-3;15,65
citro;pri;l3;pril3-2;15,95
citro;pri;l3;pril3-2;17
citro;pri;l3;pril3-2;17,14
citro;pri;l3;pril3-2;16,05
citro;pri;l3;pril3-2;17,8
citro;pri;l3;pril3-2;15,35
citro;pri;l3;pril3-2;15,6
citro;pri;l3;pril3-2;16,7
citro;pri;l3;pril3-2;16,5
citro;pri;l3;pril3-2;13,45
citro;pri;l3;pril3-5;16
citro;pri;l3;pril3-5;13,4
citro;pri;l3;pril3-5;16,8
citro;pri;l3;pril3-5;16,9
citro;pri;l3;pril3-5;15
citro;pri;l3;pril3-5;14,6
citro;pri;l3;pril3-5;15,4
citro;pri;l3;pril3-5;14,6
citro;pri;l3;pril3-5;15,9
citro;pri;l3;pril3-5;14,2
citro;pri;l3;pril3-4;12,7
citro;pri;l3;pril3-4;14,3
citro;pri;l3;pril3-4;15,5
citro;pri;l3;pril3-4;15
citro;pri;l3;pril3-4;13,75
citro;pri;l3;pril3-4;14,05
citro;pri;l3;pril3-4;15,55
citro;pri;l3;pril3-4;14,6
citro;pri;l3;pril3-4;14,3
citro;pri;l3;pril3-4;13,95
citro;pri;l3;pril3-7;15,8
citro;pri;l3;pril3-7;14,45
citro;pri;l3;pril3-7;14,8
citro;pri;l3;pril3-7;15,7
citro;pri;l3;pril3-7;13,25
citro;pri;l3;pril3-7;13,85
citro;pri;l3;pril3-7;15,35
citro;pri;l3;pril3-7;13,1
citro;pri;l3;pril3-7;14
citro;pri;l3;pril3-7;13,55
citro;pri;l3;pril3-6;15
citro;pri;l3;pril3-6;15,15
citro;pri;l3;pril3-6;14,05
citro;pri;l3;pril3-6;14,95
citro;pri;l3;pril3-6;15,45
citro;pri;l3;pril3-6;15,5
citro;pri;l3;pril3-6;14,55
citro;pri;l3;pril3-6;12,95
citro;pri;l3;pril3-6;12,25
citro;pri;l4;pril4-2;14,75
citro;pri;l4;pril4-2;16,2
citro;pri;l4;pril4-2;14,5
citro;pri;l4;pril4-2;15,2
citro;pri;l4;pril4-2;17,5
citro;pri;l4;pril4-2;16,3
citro;pri;l4;pril4-2;14,85
citro;pri;l4;pril4-2;15,2
citro;pri;l4;pril4-2;16,7
citro;pri;l4;pril4-2;14,3
citro;pri;l4;pril4-1;18,2
citro;pri;l4;pril4-1;14,4
citro;pri;l4;pril4-1;14,7
citro;pri;l4;pril4-1;17,15
citro;pri;l4;pril4-1;14,15
citro;pri;l4;pril4-1;15,1
citro;pri;l4;pril4-1;15,6
citro;pri;l4;pril4-1;14,1
citro;pri;l4;pril4-1;16,5
citro;pri;l4;pril4-1;13,35
citro;pri;l4;pril4-4;14,85
citro;pri;l4;pril4-4;17,8
citro;pri;l4;pril4-4;17
citro;pri;l4;pril4-4;17,9
citro;pri;l4;pril4-4;16,1
citro;pri;l4;pril4-4;17,45
citro;pri;l4;pril4-4;15
citro;pri;l4;pril4-4;16,6
citro;pri;l4;pril4-4;13,1
citro;pri;l4;pril4-4;15,6
citro;pri;l4;pril4-3;18,9
citro;pri;l4;pril4-3;18,9
citro;pri;l4;pril4-3;16
citro;pri;l4;pril4-3;14,9
citro;pri;l4;pril4-3;15,1
citro;pri;l4;pril4-3;15,5
citro;pri;l4;pril4-3;15,85
citro;pri;l4;pril4-3;17,2
citro;pri;l4;pril4-3;15,8
citro;pri;l4;pril4-3;15,85
citro;pri;l4;pril4-6;16,8
citro;pri;l4;pril4-6;16,4
citro;pri;l4;pril4-6;15,95
citro;pri;l4;pril4-6;17,6
citro;pri;l4;pril4-6;15,6
citro;pri;l4;pril4-6;14,5
citro;pri;l4;pril4-6;16,9
citro;pri;l4;pril4-6;14,4
citro;pri;l4;pril4-6;14,3
citro;pri;l4;pril4-6;14,1
citro;pri;l4;pril4-7;16,9
citro;pri;l4;pril4-7;15,7
citro;pri;l4;pril4-7;16,9
citro;pri;l4;pril4-7;17
citro;pri;l4;pril4-7;15,9
citro;pri;l4;pril4-7;14,5
citro;pri;l4;pril4-7;16,25
citro;pri;l4;pril4-7;15,4
citro;pri;l4;pril4-7;16,05
citro;pri;l4;pril4-7;14,5
citro;pri;l4;pril4-5;19,45
citro;pri;l4;pril4-5;16,75
citro;pri;l4;pril4-5;17,9
citro;pri;l4;pril4-5;16,75
citro;pri;l4;pril4-5;14,2
citro;pri;l4;pril4-5;15,15
citro;pri;l4;pril4-5;18,4
citro;pri;l4;pril4-5;18,75
citro;pri;l4;pril4-5;14,3
citro;pri;l4;pril4-5;16,75
tda;pri;l1;pril1-6;12,1
tda;pri;l1;pril1-6;12,55
tda;pri;l1;pril1-6;12,75
tda;pri;l1;pril1-6;11,95
tda;pri;l1;pril1-6;13
tda;pri;l1;pril1-6;12,5
tda;pri;l1;pril1-6;11,45
tda;pri;l1;pril1-6;12,1
tda;pri;l1;pril1-6;13,05
tda;pri;l1;pril1-6;12,2
tda;pri;l1;pril1-6;12,35
tda;pri;l1;pril1-6;12,5
tda;pri;l1;pril1-6;13
tda;pri;l1;pril1-6;12,45
tda;pri;l1;pril1-6;14,05
tda;pri;l1;pril1-2;12,85
tda;pri;l1;pril1-2;13,75
tda;pri;l1;pril1-2;15,45
tda;pri;l1;pril1-2;13,9
tda;pri;l1;pril1-2;15,25
tda;pri;l1;pril1-2;13,85
tda;pri;l1;pril1-2;16,95
tda;pri;l1;pril1-2;12,4
tda;pri;l1;pril1-2;16
tda;pri;l1;pril1-2;16,4
tda;pri;l1;pril1-2;13,25
tda;pri;l1;pril1-2;14
tda;pri;l1;pril1-2;16,3
tda;pri;l1;pril1-2;13,25
tda;pri;l1;pril1-3;14,85
tda;pri;l1;pril1-3;16,2
tda;pri;l1;pril1-3;13
tda;pri;l1;pril1-3;14,6
tda;pri;l1;pril1-3;14,2
tda;pri;l1;pril1-3;14
tda;pri;l1;pril1-3;15,75
tda;pri;l1;pril1-3;11,45
tda;pri;l1;pril1-3;13,85
tda;pri;l1;pril1-3;15,5
tda;pri;l1;pril1-3;15,35
tda;pri;l1;pril1-3;13,2
tda;pri;l1;pril1-3;13,5
tda;pri;l1;pril1-3;14,6
tda;pri;l1;pril1-3;14,4
tda;pri;l1;pril1-3;12,35
tda;pri;l1;pril1-3;12,6
tda;pri;l1;pril1-1;14,95
tda;pri;l1;pril1-1;13,65
tda;pri;l1;pril1-1;14,2
tda;pri;l1;pril1-1;12,65
tda;pri;l1;pril1-1;14,35
tda;pri;l1;pril1-1;12,85
tda;pri;l1;pril1-1;14,4
tda;pri;l1;pril1-1;14,55
tda;pri;l1;pril1-1;14,45
tda;pri;l1;pril1-1;12,9
tda;pri;l1;pril1-1;13,85
tda;pri;l1;pril1-1;14,15
tda;pri;l1;pril1-1;14,75
tda;pri;l1;pril1-1;14,15
tda;pri;l1;pril1-1;13,8
tda;pri;l1;pril1-1;12,65
tda;pri;l1;pril1-1;12,75
tda;pri;l1;pril1-1;14,15
tda;pri;l1;pril1-1;13,6
tda;pri;l1;pril1-1;13,85
tda;pri;l1;pril1-1;11,3
tda;pri;l1;pril1-1;12,8
tda;pri;l1;pril1-1;13,05
tda;pri;l1;pril1-1;11,8
tda;pri;l1;pril1-1;11,7
tda;pri;l1;pril1-1;12,1
tda;pri;l1;pril1-5;16,05
tda;pri;l1;pril1-5;13,35
tda;pri;l1;pril1-5;15,75
tda;pri;l1;pril1-5;15
tda;pri;l1;pril1-5;14,2
tda;pri;l1;pril1-5;13,25
tda;pri;l1;pril1-5;16,2
tda;pri;l1;pril1-5;13,65
tda;pri;l1;pril1-5;16
tda;pri;l1;pril1-5;13,85
tda;pri;l1;pril1-5;15,05
tda;pri;l1;pril1-5;12,95
tda;pri;l1;pril1-5;11,5
tda;pri;l1;pril1-5;15
tda;pri;l1;pril1-5;13,7
tda;pri;l1;pril1-5;10,65
tda;pri;l1;pril1-5;13,5
tda;pri;l1;pril1-5;15,2
tda;pri;l1;pril1-5;13,6
tda;pri;l1;pril1-5;15,1
tda;pri;l1;pril1-5;13,05
tda;pri;l1;pril1-5;11,6
tda;pri;l1;pril1-4;13,3
tda;pri;l1;pril1-4;13,35
tda;pri;l1;pril1-4;14,2
tda;pri;l1;pril1-4;14,25
tda;pri;l1;pril1-4;14,1
tda;pri;l1;pril1-4;13,2
tda;pri;l1;pril1-4;12,6
tda;pri;l1;pril1-4;13,5
tda;pri;l1;pril1-4;12,45
tda;pri;l1;pril1-4;14,2
tda;pri;l1;pril1-4;13,3
tda;pri;l1;pril1-4;14,45
tda;pri;l1;pril1-4;14,25
tda;pri;l1;pril1-4;12,85
tda;pri;l1;pril1-4;13,6
tda;pri;l1;pril1-4;14,1
tda;pri;l1;pril1-4;11,85
tda;pri;l1;pril1-4;13,6
tda;pri;l1;pril1-4;12,4
tda;pri;l1;pril1-7;14,8
tda;pri;l1;pril1-7;15,55
tda;pri;l1;pril1-7;16,65
tda;pri;l1;pril1-7;15,5
tda;pri;l1;pril1-7;14,8
tda;pri;l1;pril1-7;12,15
tda;pri;l1;pril1-7;14,4
tda;pri;l1;pril1-7;15,55
tda;pri;l1;pril1-7;17
tda;pri;l1;pril1-7;16,1
tda;pri;l1;pril1-7;15,6
tda;pri;l1;pril1-7;15,8
tda;pri;l1;pril1-7;15,75
tda;pri;l1;pril1-7;15,05
tda;pri;l1;pril1-7;13,9
tda;pri;l1;pril1-7;14,6
tda;pri;l1;pril1-7;12,5
tdb;pri;l5;pril5-7;19,2
tdb;pri;l5;pril5-7;16,95
tdb;pri;l5;pril5-7;13,7
tdb;pri;l5;pril5-7;13,45
tdb;pri;l5;pril5-7;14,45
